tabular-actgan-659c3ee9e6d21c30ddf4418d-data_preview
Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001146,Male,Yes,0,Graduate,No,6248,440.00067614,299.0,353.0,1.0,Urban,N
LP001002,Male,No,0,Not Graduate,No,150,188.08786482,226.0,365.0,0.0,Urban,Y
LP001038,Male,No,3,Graduate,No,150,0.0,,360.0,1.0,Semiurban,Y
LP001034,Male,No,0,Not Graduate,No,5952,0.0,467.0,366.0,1.0,Urban,N
LP001034,Male,Yes,1,Graduate,Yes,150,0.0,195.0,480.0,1.0,Urban,N
LP001047,Male,Yes,3,Graduate,No,150,3831.62201801,627.0,351.0,1.0,Urban,Y
LP001119,Male,Yes,1,Graduate,Yes,2299,0.0,116.0,363.0,1.0,Semiurban,Y
LP001052,Male,Yes,,Graduate,No,13907,0.0,240.0,333.0,1.0,Rural,N
LP001636,Male,No,3,Not Graduate,No,13766,0.0,240.0,470.0,1.0,Urban,Y
LP001562,Male,No,2,Graduate,No,552,2133.43194601,273.0,406.0,1.0,Rural,Y
LP001034,Male,Yes,1,Graduate,No,150,0.0,81.0,350.0,1.0,Urban,Y
LP001034,Male,Yes,1,Graduate,No,10397,4355.56885367,271.0,291.0,0.0,Rural,Y
LP001034,Male,No,1,Not Graduate,No,17425,0.0,9.0,,1.0,Urban,Y
LP001036,Male,No,1,Graduate,No,150,4478.1760176,9.0,322.0,1.0,Semiurban,Y
LP001086,Female,No,0,Graduate,No,3714,0.0,196.0,369.0,0.0,Rural,Y
LP001155,Male,Yes,0,Graduate,Yes,14101,470.66454629,141.0,350.0,1.0,Rural,Y
LP001155,Male,Yes,0,Graduate,No,2559,2256.13627138,414.0,353.0,1.0,Rural,Y
LP001097,Male,No,,Graduate,No,8367,0.0,9.0,355.0,1.0,Urban,Y
LP001194,Female,No,0,Graduate,No,25888,0.0,54.0,372.0,0.0,Semiurban,Y
LP001155,Male,,1,Graduate,No,13343,733.01580065,9.0,355.0,1.0,Urban,Y
LP001038,Male,Yes,1,Graduate,No,6945,3714.99836111,242.0,365.0,1.0,Urban,Y
LP001608,Male,Yes,0,Not Graduate,No,6710,4704.66956985,270.0,367.0,0.0,Semiurban,Y
LP001005,Male,Yes,0,Graduate,No,5717,3585.81454738,66.0,355.0,1.0,Semiurban,Y
LP001606,Male,No,1,Graduate,No,9605,649.21570352,,358.0,1.0,Semiurban,N
LP001008,,No,1,Graduate,No,150,0.0,270.0,349.0,1.0,Urban,Y
LP001100,Female,Yes,2,Graduate,No,649,4014.77683432,,349.0,0.0,Rural,Y
LP001038,Male,Yes,1,Not Graduate,No,31374,2481.17516907,44.0,351.0,1.0,Semiurban,Y
LP001146,Female,Yes,2,Graduate,No,14958,0.0,136.0,370.0,1.0,Rural,Y
LP001086,Female,No,1,Graduate,No,28013,0.0,217.0,417.0,0.0,Rural,Y
LP001038,Male,No,0,Graduate,No,150,16.35086089,166.0,225.0,1.0,Rural,Y
LP001146,Female,Yes,3,Graduate,No,150,249.13419108,187.0,349.0,1.0,Semiurban,Y
LP001034,Female,Yes,3,Graduate,,150,2269.33517934,235.0,348.0,1.0,Semiurban,Y
LP001608,Male,Yes,0,Graduate,No,8215,0.0,264.0,368.0,1.0,Semiurban,N
LP001155,Male,No,2,Not Graduate,No,14699,115.12461413,180.0,359.0,0.0,Urban,Y
LP001508,Male,Yes,0,Graduate,No,5388,487.09076176,273.0,369.0,0.0,Urban,N
LP001100,Male,No,0,Graduate,No,150,592.96814828,213.0,349.0,1.0,Semiurban,Y
LP001038,Male,No,0,Graduate,No,1057,0.0,117.0,,1.0,Rural,N
LP001038,Male,Yes,0,Graduate,No,150,34.49988228,49.0,354.0,1.0,Urban,Y
LP001034,Male,Yes,0,Graduate,No,13392,2045.34006051,,383.0,0.0,Urban,Y
LP001616,Male,No,1,Graduate,No,14840,0.0,264.0,370.0,1.0,Semiurban,Y
LP001186,Male,No,1,Graduate,No,5696,0.0,700.0,371.0,1.0,Semiurban,Y
LP001032,Male,Yes,0,Not Graduate,No,7766,0.0,119.0,353.0,1.0,Urban,Y
LP001038,Male,No,0,Graduate,No,150,0.0,268.0,350.0,1.0,Rural,Y
LP001034,Male,Yes,1,Graduate,No,4276,0.0,9.0,353.0,0.0,Semiurban,Y
LP001038,Male,No,0,Graduate,No,11316,15989.34367207,9.0,356.0,1.0,Urban,Y
LP001616,Male,Yes,1,Not Graduate,No,31696,708.03912163,192.0,363.0,1.0,Rural,Y
LP001207,Female,Yes,2,Graduate,No,372,0.0,163.0,363.0,1.0,Rural,Y
LP001155,Male,Yes,1,Graduate,No,7652,2325.12825515,293.0,371.0,1.0,Urban,Y
LP001047,Male,No,2,Graduate,No,150,0.0,197.0,371.0,1.0,Urban,Y
LP001003,Female,Yes,0,Not Graduate,No,150,3963.40387192,240.0,350.0,0.0,Semiurban,Y
LP001146,Male,No,2,Graduate,No,150,0.0,509.0,355.0,1.0,Urban,Y
LP001052,Male,No,1,Graduate,No,7962,0.0,,354.0,1.0,Rural,Y
LP001179,Male,Yes,1,Graduate,No,3268,0.0,308.0,349.0,1.0,Urban,Y
LP001144,Male,Yes,1,Not Graduate,No,150,0.0,273.0,365.0,1.0,Rural,Y
LP001197,Female,No,1,Not Graduate,No,7116,310.46496824,200.0,351.0,1.0,Urban,N
LP001155,Male,Yes,0,Graduate,No,21135,836.45579285,208.0,357.0,1.0,Urban,Y
LP001146,Male,No,0,Graduate,,738,0.0,273.0,363.0,1.0,Semiurban,Y
LP001155,Male,Yes,2,Graduate,No,18854,0.0,9.0,,,Rural,Y
LP001002,Male,No,0,Not Graduate,,14519,0.0,49.0,366.0,1.0,Semiurban,Y
LP001038,Male,No,0,Graduate,No,23716,408.686891,9.0,391.0,1.0,Rural,Y
LP001034,Female,Yes,1,Not Graduate,No,1444,0.0,218.0,367.0,0.0,Urban,Y
LP001005,Male,No,1,Graduate,No,150,0.0,167.0,358.0,,Semiurban,Y
LP001002,Male,Yes,,Graduate,No,150,0.0,361.0,371.0,1.0,Semiurban,Y
LP001038,Male,Yes,0,Graduate,No,6926,0.0,13.0,348.0,1.0,Rural,Y
LP001100,Male,No,1,Graduate,No,2440,3963.54950687,168.0,354.0,1.0,Rural,Y
LP001636,Male,Yes,1,Graduate,No,10520,0.0,30.0,349.0,,Semiurban,Y
LP001018,Female,No,2,Graduate,No,2005,0.0,221.0,350.0,1.0,Urban,Y
LP001531,Female,Yes,1,Graduate,No,3690,0.0,259.0,369.0,1.0,Urban,N
LP001034,Male,Yes,2,Not Graduate,No,14325,30.35604254,9.0,356.0,1.0,Urban,Y
LP001034,Female,Yes,0,Not Graduate,No,2949,0.0,162.0,367.0,1.0,Urban,Y
LP001146,Male,Yes,1,Graduate,Yes,6037,0.0,186.0,351.0,1.0,Rural,Y
LP001043,Male,Yes,,Graduate,No,14897,542.68395953,255.0,,1.0,Semiurban,Y
LP001068,Male,Yes,1,Graduate,No,14280,0.0,12.0,369.0,1.0,Rural,Y
LP001155,Male,Yes,3,Graduate,No,5552,0.0,9.0,320.0,1.0,Urban,Y
LP001516,Male,Yes,2,Graduate,No,14751,0.0,21.0,358.0,1.0,Semiurban,N
LP001146,Male,No,0,Graduate,No,7555,0.0,67.0,370.0,0.0,Urban,Y
LP001005,Male,Yes,1,Graduate,No,3197,3115.44882117,209.0,357.0,1.0,Urban,Y
LP002263,Female,No,2,Not Graduate,No,881,0.0,275.0,202.0,0.0,Rural,Y
LP001038,Male,Yes,0,Graduate,No,150,0.0,194.0,351.0,1.0,Urban,Y
LP001100,Male,Yes,0,Not Graduate,No,170,1326.3803381,144.0,349.0,0.0,Rural,Y
LP001144,Male,No,,Graduate,No,3724,0.0,9.0,356.0,1.0,Urban,Y
LP001002,Male,No,0,Graduate,No,10767,8280.75448551,9.0,349.0,1.0,Semiurban,Y
LP001034,Male,Yes,0,Graduate,Yes,150,114.6628917,54.0,480.0,1.0,Urban,Y
LP001030,Male,No,1,Graduate,Yes,9197,0.0,423.0,353.0,,Semiurban,Y
LP001608,Male,No,1,Graduate,Yes,5308,0.0,145.0,361.0,0.0,Semiurban,Y
LP001002,Male,Yes,1,Not Graduate,No,20934,3464.73733005,50.0,371.0,1.0,Urban,Y
LP001038,Male,No,1,Graduate,No,1617,0.0,22.0,,1.0,Rural,N
LP001531,Male,Yes,3,Graduate,No,81000,0.0,302.0,,0.0,Rural,Y
LP001195,Female,Yes,0,Graduate,No,14438,0.0,317.0,480.0,1.0,Urban,Y
LP001034,Female,No,0,Graduate,No,150,7037.12084569,9.0,348.0,1.0,Urban,Y
LP001038,Male,No,2,Graduate,No,81000,4119.55930952,104.0,369.0,1.0,Semiurban,Y
LP002398,Male,No,,Graduate,No,3863,0.0,213.0,353.0,0.0,Rural,Y
LP001032,Male,No,0,Graduate,,3297,844.39715716,453.0,356.0,1.0,Urban,Y
LP001034,Female,No,0,Graduate,No,11925,1087.80990315,264.0,,1.0,Urban,Y
LP001155,Female,No,3,Graduate,No,28848,236.64628442,147.0,365.0,1.0,Urban,Y
LP001155,Male,Yes,,Graduate,No,150,4420.65130395,273.0,352.0,1.0,Rural,Y
LP001013,Female,Yes,1,Graduate,No,175,153.40825157,41.0,348.0,1.0,Rural,Y
LP001013,Male,Yes,1,Graduate,No,12088,3759.7276255,180.0,350.0,1.0,Urban,Y
LP001146,Male,No,0,Graduate,No,2050,0.0,270.0,311.0,1.0,Rural,Y
LP001581,Female,Yes,0,Graduate,No,150,114.15650106,270.0,362.0,1.0,Urban,Y
LP001508,Male,No,3,Graduate,No,7422,0.0,9.0,370.0,1.0,Urban,Y
LP001034,Male,No,0,Graduate,No,6343,0.0,223.0,370.0,1.0,Rural,Y
LP001038,,Yes,1,Graduate,No,8316,0.0,58.0,368.0,1.0,Rural,N
LP001005,Male,No,1,Graduate,No,28541,3166.0448914,9.0,369.0,0.0,Urban,N
LP001038,Male,No,0,Not Graduate,No,150,4692.13728053,207.0,349.0,1.0,Urban,Y
LP001146,Male,Yes,0,Graduate,No,1333,4339.0831021,217.0,349.0,0.0,Urban,Y
LP001151,Female,Yes,0,Graduate,No,1795,0.0,26.0,360.0,1.0,Rural,Y
LP001034,Female,No,0,Graduate,No,1929,15889.89803575,296.0,360.0,1.0,Semiurban,Y
LP001068,,No,0,Graduate,No,2300,0.0,9.0,348.0,0.0,Urban,Y
LP001002,Male,Yes,0,Graduate,No,29637,3412.41353048,120.0,358.0,1.0,Semiurban,N
LP001155,Female,No,0,Not Graduate,No,11329,0.0,51.0,354.0,1.0,Rural,Y
LP001186,Male,Yes,2,Graduate,No,150,657.20043035,106.0,350.0,1.0,Urban,Y
LP001100,Female,Yes,3,Graduate,No,150,32.62816088,17.0,356.0,,Urban,Y
LP001005,Male,Yes,1,Graduate,No,150,8981.67150941,263.0,353.0,1.0,Urban,Y
LP001034,Male,Yes,1,Graduate,No,6635,455.71100019,267.0,365.0,1.0,Semiurban,Y
LP001032,Female,Yes,0,Graduate,No,18052,0.0,9.0,350.0,1.0,Urban,Y
LP001516,Male,Yes,1,Graduate,No,8106,415.89338265,9.0,349.0,1.0,Semiurban,Y
LP001151,Female,Yes,0,Graduate,No,4012,0.0,33.0,367.0,1.0,Semiurban,Y
LP001038,,Yes,2,Graduate,No,3853,2467.47375036,,362.0,1.0,Urban,Y
LP001155,Male,No,1,Not Graduate,No,5877,41667.0,354.0,358.0,1.0,Rural,N
LP001164,Female,No,0,Graduate,Yes,3645,4652.69613648,217.0,354.0,,Semiurban,Y
LP001043,Male,Yes,1,Graduate,,10001,1092.29207601,352.0,353.0,1.0,Rural,Y
LP001516,Male,Yes,1,Graduate,No,10501,4876.79711331,263.0,371.0,1.0,Rural,Y
LP001005,Female,No,0,Graduate,No,150,0.0,9.0,348.0,,Rural,Y
LP001469,Male,Yes,3,Not Graduate,No,10928,537.89625987,9.0,350.0,1.0,Urban,Y
LP001024,Male,No,0,Not Graduate,No,7175,1075.61346272,37.0,480.0,1.0,Urban,Y
LP001146,Male,No,2,Graduate,No,30940,0.0,269.0,371.0,,Urban,Y
LP001005,Male,,0,Graduate,No,7198,0.0,9.0,349.0,1.0,Semiurban,Y
LP001038,Female,No,0,Graduate,No,532,722.11237381,9.0,348.0,1.0,Urban,Y
LP001034,Male,No,2,Graduate,No,13250,1065.48129106,236.0,367.0,1.0,Rural,Y
LP001038,Female,Yes,1,Graduate,No,150,0.0,272.0,371.0,0.0,Rural,N
LP001038,Male,Yes,3,Not Graduate,No,150,0.0,272.0,365.0,1.0,Semiurban,Y
LP001034,Male,No,1,Graduate,No,14672,0.0,291.0,371.0,1.0,Urban,N
LP001038,Male,Yes,1,Not Graduate,No,5032,247.31724691,9.0,359.0,1.0,Urban,N
LP001195,Female,No,1,Graduate,No,150,0.0,266.0,354.0,0.0,Rural,Y
LP001036,Female,No,0,Graduate,No,150,4239.38210161,237.0,350.0,1.0,Semiurban,Y
LP001034,Male,No,0,Not Graduate,No,8924,0.0,266.0,349.0,1.0,Rural,Y
LP001516,Male,Yes,0,Graduate,No,10675,3923.36158928,12.0,349.0,1.0,Rural,Y
LP001034,Male,Yes,2,Not Graduate,No,6307,0.0,137.0,367.0,1.0,Semiurban,N
LP001155,Female,Yes,1,Graduate,No,150,4438.26533656,84.0,349.0,1.0,Rural,Y
LP001198,Male,Yes,0,Graduate,No,150,2195.75599632,233.0,371.0,1.0,Rural,Y
LP001146,Male,No,1,Graduate,No,3238,6441.63274609,44.0,350.0,0.0,Rural,Y
LP001038,Female,Yes,0,Graduate,No,7367,0.0,464.0,369.0,1.0,Semiurban,Y
LP001066,Male,Yes,0,Graduate,No,150,0.0,55.0,370.0,1.0,Rural,Y
LP001155,Male,No,0,Graduate,No,150,0.0,9.0,349.0,1.0,Urban,Y
LP001052,Male,Yes,0,Graduate,No,2044,0.0,443.0,355.0,1.0,Semiurban,Y
LP001146,Female,Yes,1,Not Graduate,No,13000,8651.7829483,270.0,372.0,1.0,Urban,Y
LP001608,Male,Yes,0,Graduate,No,6278,37.59197098,273.0,371.0,1.0,Rural,Y
LP001005,Male,,1,Graduate,No,3243,387.09888001,142.0,362.0,1.0,Semiurban,Y
LP001146,Male,Yes,0,Graduate,No,3812,0.0,9.0,,0.0,Urban,Y
LP001038,Male,Yes,0,Graduate,No,3323,0.0,52.0,350.0,0.0,Semiurban,Y
LP001100,Male,No,3,Graduate,No,4787,820.11076304,243.0,370.0,1.0,Urban,Y
LP001005,Male,No,0,Graduate,No,150,3497.76808509,159.0,209.0,,Urban,Y
LP001155,Male,Yes,1,Graduate,No,2363,0.0,269.0,358.0,1.0,Rural,Y
LP001146,,Yes,0,Graduate,No,150,0.0,9.0,351.0,1.0,Semiurban,N
LP001106,Male,Yes,2,Not Graduate,No,1128,0.0,269.0,352.0,1.0,Semiurban,Y
LP001052,Female,No,1,Not Graduate,No,14685,0.0,243.0,369.0,1.0,Urban,Y
LP001098,Male,,3,Not Graduate,No,898,0.0,9.0,351.0,1.0,Rural,Y
LP001034,Male,Yes,3,Graduate,No,7628,4069.48614684,174.0,361.0,,Rural,Y
LP001038,Female,Yes,3,Not Graduate,No,6056,0.0,9.0,480.0,1.0,Urban,Y
LP001034,Male,Yes,1,Not Graduate,No,14519,558.69055262,349.0,364.0,1.0,Urban,Y
LP002266,Male,No,2,Graduate,No,5532,0.0,9.0,348.0,,Urban,Y
LP001146,Male,No,3,Graduate,No,150,0.0,273.0,480.0,1.0,Rural,Y
LP001155,Male,No,1,Not Graduate,No,150,0.0,273.0,360.0,1.0,Urban,Y
LP001155,Male,No,3,Graduate,No,205,3348.2156488,700.0,349.0,1.0,Rural,Y
LP001186,Male,No,3,Graduate,No,150,414.00259925,208.0,299.0,1.0,Rural,Y
LP001046,Male,Yes,0,Not Graduate,No,150,779.03630463,195.0,351.0,1.0,Rural,Y
LP001155,Male,Yes,1,Graduate,No,150,4459.81416355,248.0,351.0,,Rural,N
LP001052,Male,No,1,Graduate,No,12636,0.0,265.0,367.0,1.0,Semiurban,Y
LP001038,Male,Yes,1,Graduate,No,150,0.0,17.0,12.0,1.0,Urban,Y
LP001155,Male,Yes,2,Not Graduate,No,150,0.0,272.0,349.0,1.0,Urban,Y
LP001155,Male,,1,Not Graduate,No,21687,1925.79705887,52.0,349.0,1.0,Urban,N
LP001008,Male,Yes,1,Graduate,No,6367,0.0,267.0,370.0,1.0,Urban,Y
LP001146,Male,No,1,Graduate,No,14651,0.0,170.0,12.0,1.0,Urban,Y
LP001038,Male,No,3,Graduate,No,11443,1544.80804837,28.0,,1.0,Urban,Y
LP001013,Female,Yes,1,Graduate,No,8041,0.0,151.0,356.0,1.0,Urban,Y
LP001186,Male,Yes,0,Graduate,No,3632,387.32584867,167.0,350.0,1.0,Rural,Y
LP001038,Female,No,1,Not Graduate,No,4041,511.89602579,37.0,364.0,1.0,Urban,Y
LP001109,Male,Yes,0,Graduate,No,1486,0.0,218.0,371.0,1.0,Urban,Y
LP001100,Male,Yes,0,Graduate,No,3568,0.0,9.0,348.0,1.0,Urban,Y
LP001100,Male,Yes,1,Graduate,No,3891,0.0,,353.0,1.0,Urban,Y
LP001207,Male,Yes,0,Graduate,No,150,0.0,49.0,231.0,1.0,Semiurban,Y
LP001151,Male,Yes,0,Graduate,No,150,137.8009695,281.0,348.0,1.0,Rural,N
LP001005,Male,Yes,,Not Graduate,No,12693,0.0,9.0,,1.0,Urban,Y
LP001013,Male,No,,Graduate,No,5699,0.0,148.0,348.0,0.0,Urban,N
LP001100,Male,No,3,Not Graduate,No,150,0.0,9.0,360.0,0.0,Rural,Y
LP001002,Male,No,1,Not Graduate,No,150,0.0,125.0,352.0,0.0,Semiurban,N
LP001038,Male,No,2,Not Graduate,No,150,4431.18239481,251.0,349.0,,Urban,Y
LP001038,Male,Yes,3,Graduate,No,11037,0.0,229.0,349.0,0.0,Semiurban,Y
LP001013,Male,Yes,0,Graduate,No,150,275.33550575,249.0,383.0,0.0,Semiurban,N
LP001097,Male,Yes,1,Graduate,No,150,0.0,264.0,353.0,1.0,Urban,Y
LP001038,Female,No,1,Not Graduate,No,150,4448.01180744,9.0,348.0,1.0,Urban,Y
LP001155,Male,Yes,2,Graduate,No,150,825.08898893,179.0,349.0,1.0,Rural,N
LP001034,Male,No,0,Graduate,Yes,150,0.0,9.0,369.0,0.0,Semiurban,Y
LP001155,Male,No,0,Graduate,No,8455,0.0,39.0,368.0,1.0,Rural,Y
LP001034,Male,Yes,0,Not Graduate,No,14789,2761.63128364,9.0,414.0,1.0,Urban,Y
LP001097,Male,No,1,Graduate,No,9826,3324.20739989,9.0,366.0,1.0,Urban,Y
LP001155,Male,Yes,1,Graduate,No,150,0.0,273.0,360.0,1.0,Rural,Y
LP001034,Male,Yes,3,Not Graduate,No,13088,1001.83359333,98.0,70.0,1.0,Rural,Y
LP001005,Male,No,3,Not Graduate,No,13428,0.0,9.0,349.0,1.0,Rural,Y
LP001907,Male,No,,Not Graduate,No,700,0.0,9.0,371.0,1.0,Semiurban,Y
LP001155,Female,Yes,,Not Graduate,No,150,0.0,135.0,359.0,1.0,Rural,Y
LP001489,Male,No,1,Graduate,No,150,1595.40245241,9.0,348.0,1.0,Urban,Y
LP001003,Male,Yes,2,Graduate,No,10973,3152.43432913,314.0,355.0,1.0,Urban,Y
LP001068,Male,Yes,0,Graduate,No,408,0.0,221.0,361.0,1.0,Urban,Y
LP001034,Male,No,2,Not Graduate,No,2876,3911.83070045,269.0,365.0,1.0,Semiurban,Y
LP001119,Male,Yes,0,Not Graduate,Yes,20042,0.0,9.0,358.0,1.0,Urban,Y
LP001608,Female,Yes,2,Graduate,No,4354,113.24615772,,360.0,0.0,Urban,Y
LP001038,Male,No,0,Graduate,No,6350,4333.62257112,9.0,348.0,1.0,Semiurban,Y
LP001451,Male,Yes,1,Graduate,No,2964,0.0,113.0,350.0,1.0,Urban,N
LP001100,Male,No,0,Graduate,No,16610,8670.57800556,9.0,355.0,1.0,Rural,Y
LP001565,Female,Yes,0,Graduate,No,150,600.85208379,273.0,369.0,1.0,Rural,Y
LP001100,Male,No,2,Graduate,No,150,0.0,272.0,359.0,1.0,Urban,Y
LP001034,Male,Yes,0,Graduate,No,24409,1007.29747673,272.0,368.0,1.0,Semiurban,N
LP001018,Male,No,3,Graduate,No,150,458.5315551,221.0,365.0,,Rural,Y
LP001002,Female,Yes,1,Not Graduate,No,150,0.0,180.0,354.0,1.0,Semiurban,Y
LP001050,Female,No,0,Graduate,No,4330,0.0,258.0,291.0,1.0,Rural,Y
LP001100,Male,Yes,2,Not Graduate,No,150,3253.08655661,164.0,349.0,1.0,Semiurban,Y
LP001038,Male,No,3,Graduate,No,12841,0.0,9.0,358.0,1.0,Urban,Y
LP002424,Male,,0,Graduate,Yes,6511,0.0,9.0,352.0,1.0,Urban,Y
LP001608,Male,No,0,Graduate,No,9932,763.16706767,263.0,353.0,1.0,Rural,Y
LP001047,Male,Yes,3,Not Graduate,No,14838,3202.7565837,112.0,,1.0,Urban,Y
LP001047,Male,No,1,Graduate,No,150,0.0,201.0,351.0,1.0,Urban,Y
LP001043,Male,Yes,0,Graduate,No,5146,0.0,74.0,361.0,1.0,Semiurban,Y
LP001155,Female,Yes,1,Graduate,No,14854,0.0,22.0,362.0,1.0,Urban,Y
LP001179,Male,No,,Graduate,No,150,759.95913763,29.0,348.0,1.0,Rural,Y
LP001114,Male,Yes,0,Not Graduate,No,150,833.01178354,262.0,360.0,1.0,Urban,Y
LP001197,Male,No,1,Graduate,No,5291,4131.38848492,51.0,348.0,0.0,Urban,Y
LP001034,Male,Yes,1,Graduate,No,150,239.56989375,264.0,353.0,0.0,Semiurban,Y
LP001097,Male,Yes,0,Graduate,No,14662,0.0,102.0,369.0,1.0,Rural,Y
LP001146,Male,No,1,Graduate,No,1009,0.0,272.0,364.0,1.0,Urban,Y
LP001146,Male,Yes,0,Not Graduate,No,12246,4412.21882206,172.0,370.0,0.0,Rural,Y
LP001155,Male,Yes,0,Not Graduate,No,150,0.0,202.0,12.0,1.0,Urban,Y
LP001146,Female,No,1,Not Graduate,No,593,1361.3418477,146.0,352.0,0.0,Urban,Y
LP001013,Male,No,0,Graduate,No,1145,0.0,9.0,364.0,1.0,Rural,Y
LP001018,Male,No,0,Graduate,No,150,0.0,101.0,349.0,1.0,Rural,Y
LP001610,Male,Yes,0,Graduate,No,13835,838.78472336,11.0,361.0,1.0,Urban,Y
LP001608,Male,Yes,0,Graduate,No,831,0.0,181.0,188.0,0.0,Semiurban,Y
LP001032,Male,No,1,Graduate,No,6453,2304.95278687,398.0,351.0,1.0,Urban,Y
LP001186,Male,No,3,Graduate,No,1311,0.0,,351.0,1.0,Semiurban,Y
LP001097,Female,Yes,0,Not Graduate,No,29919,0.0,9.0,365.0,0.0,Semiurban,N
LP001038,Male,Yes,3,Graduate,Yes,14511,651.80789578,9.0,368.0,1.0,Urban,Y
LP001151,Male,Yes,3,Graduate,No,150,199.2536447,215.0,74.0,1.0,Urban,Y
LP001469,Male,No,1,Graduate,No,9902,0.0,9.0,359.0,1.0,Urban,Y
LP001151,Female,No,1,Not Graduate,No,150,224.6357886,100.0,349.0,,Urban,N
LP001036,Male,Yes,,Graduate,,5894,0.0,241.0,480.0,1.0,Urban,Y
LP001146,Male,Yes,3,Not Graduate,,7510,0.0,354.0,365.0,1.0,Semiurban,Y
LP001531,Male,Yes,,Not Graduate,,7418,86.82947474,171.0,353.0,1.0,Rural,N
LP001024,Male,Yes,0,Graduate,No,982,0.0,9.0,354.0,1.0,Rural,Y
LP001003,Male,No,0,Not Graduate,No,150,615.3374811,236.0,,1.0,Urban,Y
LP001508,Male,Yes,1,Graduate,No,6512,0.0,109.0,353.0,1.0,Semiurban,Y
LP001095,Male,No,0,Graduate,No,150,7358.37061991,273.0,362.0,1.0,Urban,Y
LP001034,Male,Yes,0,Not Graduate,No,321,0.0,228.0,358.0,1.0,Urban,N
LP001005,Male,No,2,Graduate,No,951,0.0,40.0,350.0,1.0,Semiurban,Y
LP001005,Male,Yes,,Graduate,No,1751,2213.07305756,36.0,326.0,1.0,Urban,Y
LP001640,Male,Yes,0,Graduate,No,5463,2176.26058855,9.0,349.0,1.0,Urban,N
LP001034,Male,Yes,3,Graduate,No,2136,0.0,260.0,355.0,1.0,Rural,Y
LP001038,Male,Yes,0,Graduate,No,13186,0.0,9.0,480.0,1.0,Urban,Y
LP001151,Male,Yes,2,Graduate,No,150,848.48861712,,350.0,1.0,Urban,Y
LP001155,Male,Yes,2,Graduate,No,150,841.19216443,9.0,349.0,1.0,Rural,Y
LP001002,Male,No,1,Graduate,No,3219,0.0,272.0,368.0,1.0,Semiurban,Y
LP001024,Male,Yes,1,Graduate,No,1259,757.15899447,106.0,368.0,1.0,Semiurban,Y
LP001146,Male,No,3,Not Graduate,No,3779,0.0,256.0,367.0,1.0,Urban,Y
LP001043,Male,Yes,0,Graduate,No,150,0.0,296.0,349.0,1.0,Urban,N
LP001038,Male,No,1,Graduate,No,150,415.50557064,511.0,357.0,1.0,Urban,N
LP001205,Male,Yes,0,Graduate,No,5364,0.0,333.0,348.0,1.0,Urban,N
LP001608,Male,Yes,1,Not Graduate,No,823,837.58740017,700.0,349.0,,Urban,N
LP001038,Male,No,2,Graduate,No,7400,3929.27097865,9.0,352.0,1.0,Semiurban,N
LP001100,Male,Yes,1,Graduate,No,150,3609.74576881,141.0,349.0,1.0,Urban,N
LP001198,Male,No,1,Not Graduate,No,30321,0.0,67.0,368.0,1.0,Semiurban,N
LP001038,,Yes,1,Graduate,No,2592,578.78258171,266.0,,1.0,Rural,Y
LP001146,Male,Yes,1,Graduate,No,1658,3492.13042209,9.0,359.0,1.0,Semiurban,Y
LP001451,Male,Yes,0,Graduate,No,7613,1854.9336002,96.0,355.0,1.0,Urban,Y
LP001151,Male,,1,Graduate,No,10043,0.0,201.0,,1.0,Urban,Y
LP001034,Male,Yes,0,Graduate,Yes,13821,0.0,9.0,365.0,1.0,Urban,Y
LP001032,Male,Yes,3,Not Graduate,No,150,846.18104426,264.0,353.0,1.0,Urban,Y
LP001038,Male,No,1,Graduate,No,8413,303.79087469,9.0,350.0,1.0,Rural,Y
LP001034,Male,No,0,Graduate,No,150,0.0,,349.0,1.0,Urban,Y
LP001100,Male,No,1,Graduate,No,150,310.26719833,65.0,368.0,0.0,Urban,Y
LP001034,Male,Yes,1,Graduate,No,150,4256.96042715,237.0,352.0,1.0,Urban,Y
LP001608,Male,Yes,1,Graduate,No,7482,283.42380976,9.0,363.0,1.0,Urban,Y
LP001032,Male,Yes,3,Graduate,No,27585,812.91736478,216.0,370.0,1.0,Rural,N
LP001034,Male,Yes,2,Graduate,No,11184,308.51870819,130.0,368.0,1.0,Urban,Y
LP001100,Male,Yes,1,Not Graduate,No,150,0.0,259.0,372.0,1.0,Urban,Y
LP001038,Male,No,2,Graduate,No,411,0.0,184.0,12.0,1.0,Urban,Y
LP001047,Female,Yes,,Not Graduate,No,150,0.0,56.0,353.0,1.0,Urban,Y
LP001008,Male,No,1,Graduate,No,32033,0.0,37.0,360.0,1.0,Rural,Y
LP001100,Male,No,0,Graduate,No,2445,0.0,9.0,364.0,1.0,Urban,Y
LP001508,Male,Yes,0,Graduate,No,6779,96.16487124,255.0,360.0,1.0,Rural,Y
LP001508,Male,,1,Not Graduate,No,14695,0.0,700.0,371.0,0.0,Rural,Y
LP001005,Male,No,1,Graduate,No,150,0.0,9.0,351.0,1.0,Semiurban,N
LP001013,Female,No,3,Not Graduate,No,3192,0.0,17.0,353.0,1.0,Urban,Y
LP001034,Female,Yes,1,Graduate,No,5544,0.0,144.0,352.0,0.0,Urban,Y
